"Exemplar.Row","Exemplar.Col","Jaccard","Group"
1,1,1,"P1"
1,1,1,"P31M"
1,1,1,"P3M1"
1,1,1,"P6"
1,1,1,"P6M"
1,2,0.0476190476190476,"P31M"
1,2,0.11864406779661,"P3M1"
1,2,0.12280701754386,"P6M"
1,2,0.2,"P6"
1,2,0.269230769230769,"P1"
1,3,0.11864406779661,"P3M1"
1,3,0.120689655172414,"P6"
1,3,0.12280701754386,"P6M"
1,3,0.137931034482759,"P31M"
1,3,0.178571428571429,"P1"
1,4,0.0645161290322581,"P6"
1,4,0.11864406779661,"P1"
1,4,0.12280701754386,"P6M"
1,4,0.137931034482759,"P31M"
1,4,0.137931034482759,"P3M1"
1,5,0.0983606557377049,"P6"
1,5,0.1,"P3M1"
1,5,0.140350877192982,"P6M"
1,5,0.178571428571429,"P31M"
1,5,0.222222222222222,"P1"
1,6,0.0645161290322581,"P6"
1,6,0.137931034482759,"P3M1"
1,6,0.157894736842105,"P31M"
1,6,0.188679245283019,"P6M"
1,6,0.2,"P1"
1,7,0.0645161290322581,"P6"
1,7,0.0833333333333333,"P6M"
1,7,0.1,"P31M"
1,7,0.11864406779661,"P3M1"
1,7,0.157894736842105,"P1"
1,8,0.0833333333333333,"P6"
1,8,0.12280701754386,"P6M"
1,8,0.137931034482759,"P3M1"
1,8,0.178571428571429,"P1"
1,8,0.245283018867925,"P31M"
1,9,0.0645161290322581,"P6"
1,9,0.137931034482759,"P3M1"
1,9,0.222222222222222,"P31M"
1,9,0.245283018867925,"P1"
1,9,0.326530612244898,"P6M"
1,10,0.0645161290322581,"P6"
1,10,0.1,"P3M1"
1,10,0.103448275862069,"P6M"
1,10,0.11864406779661,"P31M"
1,10,0.222222222222222,"P1"
1,11,0.0819672131147541,"P3M1"
1,11,0.178571428571429,"P31M"
1,11,0.178571428571429,"P6"
1,11,0.203703703703704,"P1"
1,11,0.333333333333333,"P6M"
1,12,0.0645161290322581,"P6"
1,12,0.137931034482759,"P31M"
1,12,0.142857142857143,"P6M"
1,12,0.157894736842105,"P1"
1,12,0.157894736842105,"P3M1"
1,13,0.0634920634920635,"P6"
1,13,0.137931034482759,"P31M"
1,13,0.2,"P1"
1,13,0.2,"P3M1"
1,13,0.28,"P6M"
1,14,0.0645161290322581,"P31M"
1,14,0.103448275862069,"P6M"
1,14,0.11864406779661,"P3M1"
1,14,0.157894736842105,"P1"
1,14,0.222222222222222,"P6"
1,15,0.160714285714286,"P6"
1,15,0.163636363636364,"P6M"
1,15,0.2,"P3M1"
1,15,0.222222222222222,"P31M"
1,15,0.32,"P1"
1,16,0.103448275862069,"P6M"
1,16,0.11864406779661,"P31M"
1,16,0.11864406779661,"P6"
1,16,0.157894736842105,"P3M1"
1,16,0.222222222222222,"P1"
1,17,0.0491803278688525,"P6M"
1,17,0.137931034482759,"P3M1"
1,17,0.2,"P31M"
1,17,0.269230769230769,"P1"
1,17,0.32,"P6"
1,18,0.0819672131147541,"P31M"
1,18,0.0862068965517241,"P6M"
1,18,0.157894736842105,"P3M1"
1,18,0.178571428571429,"P1"
1,18,0.269230769230769,"P6"
1,19,0.137931034482759,"P6"
1,19,0.142857142857143,"P6M"
1,19,0.157894736842105,"P3M1"
1,19,0.2,"P31M"
1,19,0.222222222222222,"P1"
1,20,0.0476190476190476,"P31M"
1,20,0.0819672131147541,"P3M1"
1,20,0.1,"P6"
1,20,0.157894736842105,"P1"
1,20,0.181818181818182,"P6M"
2,1,0.0476190476190476,"P31M"
2,1,0.11864406779661,"P3M1"
2,1,0.12280701754386,"P6M"
2,1,0.2,"P6"
2,1,0.269230769230769,"P1"
2,2,1,"P1"
2,2,1,"P31M"
2,2,1,"P3M1"
2,2,1,"P6"
2,2,1,"P6M"
2,3,0.03125,"P31M"
2,3,0.0666666666666667,"P6M"
2,3,0.0819672131147541,"P3M1"
2,3,0.178571428571429,"P1"
2,3,0.181818181818182,"P6"
2,4,0.0819672131147541,"P3M1"
2,4,0.1,"P6"
2,4,0.142857142857143,"P6M"
2,4,0.178571428571429,"P1"
2,4,0.245283018867925,"P31M"
2,5,0.0983606557377049,"P6"
2,5,0.137931034482759,"P31M"
2,5,0.157894736842105,"P3M1"
2,5,0.178571428571429,"P1"
2,5,0.3,"P6M"
2,6,0.0153846153846154,"P6"
2,6,0.0645161290322581,"P31M"
2,6,0.125,"P6M"
2,6,0.157894736842105,"P3M1"
2,6,0.294117647058824,"P1"
2,7,0.1,"P6"
2,7,0.140350877192982,"P6M"
2,7,0.157894736842105,"P1"
2,7,0.157894736842105,"P3M1"
2,7,0.65,"P31M"
2,8,0.03125,"P31M"
2,8,0.0655737704918033,"P6"
2,8,0.185185185185185,"P6M"
2,8,0.2,"P3M1"
2,8,0.222222222222222,"P1"
2,9,0.1,"P6"
2,9,0.137931034482759,"P3M1"
2,9,0.226415094339623,"P6M"
2,9,0.245283018867925,"P1"
2,9,0.245283018867925,"P31M"
2,10,0.0819672131147541,"P31M"
2,10,0.0819672131147541,"P3M1"
2,10,0.11864406779661,"P6"
2,10,0.142857142857143,"P6M"
2,10,0.157894736842105,"P1"
2,11,0.03125,"P31M"
2,11,0.103448275862069,"P6M"
2,11,0.11864406779661,"P3M1"
2,11,0.326530612244898,"P1"
2,11,0.404255319148936,"P6"
2,12,0.0666666666666667,"P6M"
2,12,0.0819672131147541,"P1"
2,12,0.157894736842105,"P31M"
2,12,0.2,"P6"
2,12,0.245283018867925,"P3M1"
2,13,0.0634920634920635,"P6"
2,13,0.0645161290322581,"P31M"
2,13,0.103448275862069,"P6M"
2,13,0.137931034482759,"P1"
2,13,0.137931034482759,"P3M1"
2,14,0.137931034482759,"P3M1"
2,14,0.142857142857143,"P6M"
2,14,0.2,"P1"
2,14,0.2,"P6"
2,14,0.434782608695652,"P31M"
2,15,0.03125,"P31M"
2,15,0.101694915254237,"P6"
2,15,0.157894736842105,"P3M1"
2,15,0.163636363636364,"P6M"
2,15,0.178571428571429,"P1"
2,16,0.0819672131147541,"P31M"
2,16,0.11864406779661,"P3M1"
2,16,0.163636363636364,"P6M"
2,16,0.178571428571429,"P6"
2,16,0.2,"P1"
2,17,0.11864406779661,"P6"
2,17,0.137931034482759,"P3M1"
2,17,0.157894736842105,"P1"
2,17,0.185185185185185,"P6M"
2,17,0.222222222222222,"P31M"
2,18,0.0862068965517241,"P6M"
2,18,0.1,"P31M"
2,18,0.11864406779661,"P3M1"
2,18,0.11864406779661,"P6"
2,18,0.178571428571429,"P1"
2,19,0.0645161290322581,"P31M"
2,19,0.0819672131147541,"P3M1"
2,19,0.0819672131147541,"P6"
2,19,0.178571428571429,"P1"
2,19,0.207547169811321,"P6M"
2,20,0.11864406779661,"P3M1"
2,20,0.11864406779661,"P6"
2,20,0.178571428571429,"P1"
2,20,0.203703703703704,"P6M"
2,20,0.434782608695652,"P31M"
